QueryDate,URL,MobileURL,Date,Title,Content-type: text/html; charset=utf-8
2022-08-26,https://www.bnnbloomberg.ca/german-minister-warns-of-uniper-collapse-if-gas-levy-fails-1.1810889,https://www.bnnbloomberg.ca/german-minister-warns-of-uniper-collapse-if-gas-levy-fails-1.1810889.amp.html,2022-08-26 13:30:00,German Minister Warns of Uniper Collapse If Gas Levy Fails,
2022-08-29,https://www.livemint.com/news/world/shell-ceo-warns-energy-crisis-may-last-more-than-one-winter-11661781449501.html,https://www.livemint.com/news/world/shell-ceo-warns-energy-crisis-may-last-more-than-one-winter/amp-11661781449501.html,2022-08-29 14:30:00,Shell CEO warns energy crisis may last more than one winter,
2022-08-30,https://www.mining.com/web/oil-rises-to-highest-in-a-month-amidst-global-energy-crunch%ef%bf%bc/,,2022-08-30 00:00:00,Oil rises to highest in a month amidst global energy crunch￼,
2022-08-31,https://www.bloomberg.com/news/features/2022-08-31/shell-s-1b-oil-cleanup-left-one-of-world-s-most-polluted-spots-dirtier-for-now,,2022-08-31 05:45:00,Shell $1B Oil Cleanup Left One of World Most Polluted Spots Dirtier For Now,
2022-09-01,https://www.bloomberg.com/news/articles/2022-01-19/bp-shell-replenish-carbon-trading-desks-after-mass-departures,,2022-09-01 03:15:00,Oil majors BP and Shell Replenish Carbon - Trading Desks After Mass Departures,
2022-09-02,https://www.singaporestar.com/news/272711838/shell-to-sell-interest-in-aera-energy-to-ikav,,2022-09-02 00:30:00,Shell to sell interest in Aera Energy to IKAV,
2022-09-05,https://menafn.com/1104810514/Shell-Plc-Second-Quarter-2022-Euro-And-GBP-Equivalent-Dividend-Payments,,2022-09-05 07:15:00,Shell Plc Second Quarter 2022 Euro And GBP Equivalent Divide ... ,
2022-09-06,https://www.prnewswire.com:443/news-releases/usd-1-02-bn-growth-in-wax-market-demand-for-synthetic-and-bio-based-waxes-to-boost-growth---technavio-301617184.html,,2022-09-06 03:45:00,"USD 1 . 02 Bn growth in Wax Market , Demand For Synthetic and Bio - based Waxes to Boost Growth",
2022-09-07,https://www.bnnbloomberg.ca/uk-oil-gas-industry-urges-pm-to-speed-new-north-sea-licenses-1.1815467,https://www.bnnbloomberg.ca/uk-oil-gas-industry-urges-pm-to-speed-new-north-sea-licenses-1.1815467.amp.html,2022-09-07 00:45:00,"UK Oil , Gas Industry Urges PM to Speed New North Sea Licenses",
2022-09-08,https://www.bnnbloomberg.ca/china-snaps-up-half-price-russian-lng-as-europe-shuns-supplies-1.1816071,https://www.bnnbloomberg.ca/china-snaps-up-half-price-russian-lng-as-europe-shuns-supplies-1.1816071.amp.html,2022-09-08 04:15:00,China Snaps Up Half - Price Russian LNG as Europe Shuns Supplies,
2022-09-09,https://www.thecable.ng/report-shell-to-complete-repairs-on-forcados-terminal-this-month,https://www.thecable.ng/report-shell-to-complete-repairs-on-forcados-terminal-this-month/amp,2022-09-09 12:45:00,Report : Shell to complete repairs on Forcados terminal this month,
2022-09-12,https://www.moneyweb.co.za/news-fast-news/nigerias-seplat-spent-450m-with-firms-tied-to-founders/,,2022-09-12 07:45:00,Nigeria Seplat spent $450m with firms tied to founders,
2022-09-13,https://www.einnews.com/pr_news/590463444/vaccum-gas-oil-market-projected-to-reach-cagr-of-5-60-by-2022-2029-with-key-player-kuwait-petroleum-corporation-shell,https://www.einnews.com/amp/pr_news/590463444/vaccum-gas-oil-market-projected-to-reach-cagr-of-5-60-by-2022-2029-with-key-player-kuwait-petroleum-corporation-shell,2022-09-13 02:15:00,"Vaccum Gas Oil Market Projected to Reach CAGR of 5 . 60 % by 2022 - 2029 With Key Player Kuwait Petroleum Corporation , Shell",
2022-09-14,https://www.insidermonkey.com/blog/5-lng-stocks-to-buy-amid-russia-west-energy-wars-1065698/,,2022-09-14 14:30:00,5 LNG Stocks to Buy Amid Russia - West Energy Wars,
2022-09-15,"https://www.streetinsider.com/Globe+Newswire/Directorate+change+-+Shell+Chief+Executive+Officer+Ben+van+Beurden+to+step+down,+Wael+Sawan+appointed+as+his+successor/20587397.html",,2022-09-15 06:45:00,"Directorate change - Shell Chief Executive Officer Ben van Beurden to step down , Wael Sawan appointed as his successor",
2022-09-16,https://www.morningstar.com/news/dow-jones/202209159571/adrs-end-lower-adidas-shell-trade-actively,,2022-09-16 01:00:00,"ADRs End Lower ; Adidas , Shell Trade Actively",
2022-09-19,https://menafn.com/1104887575/Petroleum-Coke-Petcoke-Market-Size-2022-Latest-Insights-Growth-Rate-With-CAGR-Forecast-2028-BP-Plc-Essar-Oil-Ltd,,2022-09-19 12:15:00,"Petroleum Coke Petcoke Market Size 2022 Latest Insights , Gro ... ",
2022-09-20,https://leaderpost.com:443/commodities/energy/oil-gas/german-utilities-close-to-long-term-lng-deals-with-qatar-sources-say,https://leaderpost.com/commodities/energy/oil-gas/german-utilities-close-to-long-term-lng-deals-with-qatar-sources-say/wcm/2b6ac97f-f092-4ab1-bb19-0bdc568c7a8f/amp/,2022-09-20 00:45:00,Germany turns to Qatar LNG in quest to replace Russian natural gas,
2022-09-21,https://seekingalpha.com/article/4542200-suncor-su-stock-top-blue-chip-pick-in-oil-gas,,2022-09-21 06:15:00,Suncor : My Top Blue - Chip Pick In Oil / Gas ( NYSE : SU ) ,
2022-09-22,https://www.globenewswire.com/news-release/2022/09/22/2520723/0/en/Isoparaffin-Solvents-Market-Expected-to-Hit-USD-1-066-7-Million-by-2029-Isoparaffin-Solvents-Industry-Exhibiting-a-CAGR-of-3-6.html,,2022-09-22 10:45:00,"Isoparaffin Solvents Market Expected to Hit USD 1 , 066 . 7",
2022-09-23,https://www.oilfieldtechnology.com/offshore-and-subsea/23092022/technipfmc-awarded-a-significant-subsea-contract-for-shells-north-sea-development/,https://www.oilfieldtechnology.com/offshore-and-subsea/23092022/technipfmc-awarded-a-significant-subsea-contract-for-shells-north-sea-development/amp/,2022-09-23 08:30:00,TechnipFMC awarded a significant subsea contract for Shell North Sea development,
2022-09-26,https://markets.financialcontent.com/stocks/article/bizwire-2022-9-26-yokogawa-selected-as-mac-for-construction-of-europes-largest-renewable-hydrogen-plant,,2022-09-26 02:45:00,Stock Market | FinancialContent Business Page,
2022-09-27,https://www.insurancejournal.com/news/national/2022/09/26/686919.htm,https://amp.insurancejournal.com/news/national/2022/09/26/686919.htm,2022-09-27 05:45:00,"BP , Chevron Cut Offshore Oil Production Ahead of Hurricane Ian",
2022-09-28,https://www.bloomberg.com/news/articles/2022-09-28/shell-acquires-nigerian-solar-firm-in-first-africa-power-buy,,2022-09-28 10:45:00,Shell ( LON : SHEL ) Buys Nigerian Solar Company Daystar Power,
2022-09-29,https://www.newzimbabwe.com/namibia-oil-discovery-could-be-a-giant-says-totalenergies-ceo/,,2022-09-29 02:30:00,"Namibia oil discovery could be a  giant , says TotalEnergies CEO",
2022-09-30,http://nwww.koreaherald.com/view.php?ud=20220930000246,https://m.koreaherald.com/amp/view.php?ud=20220930000246,2022-09-30 02:15:00,Korean Air to purchase sustainable aviation fuel from Shell,
2022-10-03,https://financialpost.com/pmn/business-pmn/shell-to-invest-in-second-malaysia-oil-gas-project-in-a-month,https://financialpost.com/pmn/business-pmn/shell-to-invest-in-second-malaysia-oil-gas-project-in-a-month/wcm/222d7353-fc35-4e17-b2d5-84880fee17c0/amp/,2022-10-03 06:00:00,"Shell to invest in second Malaysia oil , gas project in a month",
2022-10-04,https://www.bnnbloomberg.ca/shell-ceo-says-governments-need-to-tax-energy-firms-to-help-poor-1.1827741,https://www.bnnbloomberg.ca/shell-ceo-says-governments-need-to-tax-energy-firms-to-help-poor-1.1827741.amp.html,2022-10-04 11:30:00,Shell CEO Says Governments Need to Tax Energy Firms to Help Poor,
2022-10-05,https://economictimes.indiatimes.com/small-biz/trade/exports/insights/global-gas-ship-shortage-sends-vessel-rates-surging-to-record/articleshow/94656315.cms,https://m.economictimes.com/small-biz/trade/exports/insights/global-gas-ship-shortage-sends-vessel-rates-surging-to-record/amp_articleshow/94656315.cms,2022-10-05 06:00:00,Global gas ship shortage sends vessel rates surging to record,
2022-10-06,https://www.streetinsider.com/Globe+Newswire/Shell+third+quarter+2022+update+note/20671732.html,,2022-10-06 06:45:00,Shell third quarter 2022 update note,
2022-10-07,https://www.morningstar.com/news/dow-jones/2022100610213/adrs-end-lower-shell-vinci-trade-actively,,2022-10-07 02:45:00,"ADRs End Lower ; Shell , Vinci Trade Actively",
2022-10-10,https://finance.yahoo.com/news/solar-panels-market-size-grow-081500062.html,https://finance.yahoo.com/amphtml/news/solar-panels-market-size-grow-081500062.html,2022-10-10 09:00:00,"Solar Panels Market Size to Grow by USD 44 . 96 Bn , Power Utilities to be Largest Revenue - generating End - user Segment",
2022-10-11,https://www.thisdaylive.com/index.php/2022/10/11/nnpc-nigeria-to-take-final-investment-decision-on-25bn-gas-pipeline-next-year/,https://www.thisdaylive.com/index.php/2022/10/11/nnpc-nigeria-to-take-final-investment-decision-on-25bn-gas-pipeline-next-year/amp/,2022-10-11 05:00:00,NNPC : Nigeria to Take Final Investment Decision on $25bn Gas Pipeline Next Year – THISDAYLIVE,
2022-10-12,https://www.prnewswire.com:443/news-releases/shale-gas-market-to-record-usd-18-13-bn-growth-north-america-to-occupy-89-market-share--technavio-301646225.html,,2022-10-12 02:45:00,Shale Gas Market to record USD 18 . 13 Bn growth ; North America to occupy 89 % market share -- Technavio,
2022-10-13,https://www.marketwatch.com/story/petronas-signs-deal-for-ultra-deepwater-project-with-totalenergies-shell-271665641526,https://www.marketwatch.com/amp/story/petronas-signs-deal-for-ultra-deepwater-project-with-totalenergies-shell-271665641526,2022-10-13 07:00:00,"Petronas Signs Deal for Ultra - Deepwater Project With TotalEnergies , Shell",
2022-10-14,https://markets.businessinsider.com/news/stocks/dow-futures-solidly-higher-amid-earnings-energy-rally-%E2%80%94-nutanix-beyond-meat-big-bank-stocks-in-focus-today-1031805850,,2022-10-14 12:00:00,"Dow Futures Solidly Higher Amid Earnings , Energy Rally Nutanix , Beyond Meat , Big - Bank Stocks In Focus Today",
2022-10-17,https://www.chinadaily.com.cn/a/202210/17/WS634c9118a310fd2b29e7ccee.html,,2022-10-17 00:45:00,Nation leads way with renewable energy,
2022-10-18,https://www.einnews.com/pr_news/596480739/pentane-market-to-garner-159-8-million-globally-by-2030-at-4-3-cagr-says-allied-market-research,,2022-10-18 08:45:00,"Pentane Market to Garner $159 . 8 Million , Globally , By 2030 at 4 . 3 % CAGR , Says Allied Market Research",
2022-10-19,https://www.bnnbloomberg.ca/shell-closes-uk-hydrogen-filling-stations-as-evs-dominate-1.1834578,https://www.bnnbloomberg.ca/shell-closes-uk-hydrogen-filling-stations-as-evs-dominate-1.1834578.amp.html,2022-10-19 11:45:00,Shell Closes united kingdom Hydrogen Filling Stations as EVs Dominate,
2022-10-20,https://www.business-standard.com/article/international/europe-is-buying-up-cheaper-brazilian-ethanol-amid-energy-crisis-122102000207_1.html,https://wap.business-standard.com/article-amp/international/europe-is-buying-up-cheaper-brazilian-ethanol-amid-energy-crisis-122102000207_1.html,2022-10-20 06:30:00,Europe Is Buying Up Cheaper Brazilian Ethanol Amid Energy Crisis,
2022-10-21,https://allafrica.com/stories/202210210040.html,,2022-10-21 06:15:00,"Nigeria : Relief As Shell Resumes Crude Oil Export At 400 , 000bpd Forcados Terminal",
2022-10-24,https://www.marketscreener.com/quote/stock/SHELL-PLC-130945922/news/TOP-NEWS-Shell-takes-9-stake-in-QatarEnergy-gas-field-expansion-42067025/,https://www.marketscreener.com/amp/quote/stock/SHELL-PLC-130945922/news/TOP-NEWS-Shell-takes-9-stake-in-QatarEnergy-gas-field-expansion-42067025/,2022-10-24 07:00:00,TOP NEWS : Shell takes 9 % stake in QatarEnergy gas field expansion,
2022-10-25,https://www.proactiveinvestors.co.uk/companies/news/996253/shell-and-bp-tipped-to-pour-more-excess-cash-into-share-buy-backs-996253.html,,2022-10-25 04:30:00,Shell Pc and BP Plc tipped to pour more excess cash into share buy - backs,
2022-10-26,https://www.bloomberg.com/news/articles/2022-10-26/tanzania-lng-project-could-add-7-billion-to-gdp-study-says,,2022-10-26 07:30:00,"Tanzania LNG Project Could Add $7 Billion to GDP , Study Says",
2022-10-27,https://markets.financialcontent.com/stocks/article/gnwcq-2022-10-27-shell-plc-2023-interim-dividend-timetable,,2022-10-27 06:30:00,Stock Market | FinancialContent Business Page,
2022-10-28,https://www.bnnbloomberg.ca/oil-heads-for-weekly-advance-as-dollar-eases-us-exports-boom-1.1838491,https://www.bnnbloomberg.ca/oil-heads-for-weekly-advance-as-dollar-eases-us-exports-boom-1.1838491.amp.html,2022-10-28 01:15:00,"Oil Heads for Weekly Advance as Dollar Eases , US Exports Boom",
2022-10-31,https://gcaptain.com/nigeria-to-open-bidding-for-deep-offshore-oil-blocks/,,2022-10-31 04:30:00,Nigeria to Open Bidding for Deep Offshore Oil Blocks,
2022-11-01,https://www.proactiveinvestors.co.uk/companies/news/996937/bp-reports-bumper-profits-and-another-buy-back-996937.html,,2022-11-01 11:15:00,BP PLC reports bumper profits and another buy - back,
2022-11-02,https://www.industrialinfo.com/news/abstract/eu-sets-eyes-on-argentinas-energy-projects--315743,,2022-11-02 09:45:00,EU Sets Eyes on Argentina Energy Projects,
2022-11-03,https://www.bloomberg.com/news/articles/2022-11-03/shell-seeks-acquisitions-to-bolster-australia-power-presence,,2022-11-03 03:30:00,Shell Seeks Acquisitions to Bolster Australia Power Presence,
2022-11-04,https://english.kyodonews.net/news/2022/11/4d7fc1384d7c-urgent-japan-to-maintain-stake-in-russias-sakhalin-1-oil-project.html,,2022-11-04 09:00:00,Japan to maintain stake in Russia Sakhalin 1 oil project,
2022-11-07,https://african.business/2022/11/apo-newsfeed/ge-gas-power-and-shell-sign-development-agreement-to-collaborate-on-liquefied-natural-gas-lng-decarbonization-pathway-using-hydrogen/,,2022-11-07 11:00:00,GE Gas Power and Shell sign Development Agreement to collaborate on Liquefied Natural Gas ( LNG ) Decarbonization Pathway Using Hydrogen,
2022-11-08,https://www.marinelink.com/news/massachusetts-denies-motion-delay-500761,,2022-11-08 05:45:00,Massachusetts Denies Motion To Delay Offshore Wind,
2022-11-09,http://www.oedigital.com/news/500761-massachusetts-denies-motion-to-delay-offshore-wind-contracts,,2022-11-09 10:15:00,Massachusetts Denies Motion to Delay Offshore Wind Contracts,
2022-11-10,https://www.bnnbloomberg.ca/india-grapples-with-lng-glut-as-consumers-balk-at-high-gas-rates-1.1844317,https://www.bnnbloomberg.ca/india-grapples-with-lng-glut-as-consumers-balk-at-high-gas-rates-1.1844317.amp.html,2022-11-10 08:00:00,India Grapples with LNG Glut as Consumers Balk at High Gas Rates,
2022-11-11,https://www.streetinsider.com/Globe+Newswire/Transaction+in+Own+Shares/20837352.html,,2022-11-11 18:45:00,Transaction in Own Shares,
2022-11-14,https://www.bnnbloomberg.ca/australia-sets-christmas-deadline-for-gas-cost-cutting-plan-1.1845808,https://www.bnnbloomberg.ca/australia-sets-christmas-deadline-for-gas-cost-cutting-plan-1.1845808.amp.html,2022-11-14 03:45:00,Australia Sets Christmas Deadline for Gas Cost Cutting Plan,
2022-11-15,https://www.lse.co.uk/news/shell-begins-operations-at-major-pennsylvania-polymers-plant-ukuh6oygnk70kf0.html,,2022-11-15 17:15:00,Shell begins operations at major Pennsylvania polymers plant,
2022-11-16,https://www.arkansasonline.com/news/2022/nov/16/6b-shell-ethane-refinery-at-full-throttle/,,2022-11-16 09:00:00,$6B Shell ethane refinery at full throttle,
2022-11-17,https://www.thestar.com.my/business/business-news/2022/11/17/india039s-carbon-offsets-firm-getting-039future-ready039,,2022-11-17 01:30:00,India carbon offsets firm getting  future - ready  ,
2022-11-18,https://www.bnnbloomberg.ca/totalenergies-plans-oil-exploration-off-south-africa-west-coast-1.1848285,https://www.bnnbloomberg.ca/totalenergies-plans-oil-exploration-off-south-africa-west-coast-1.1848285.amp.html,2022-11-18 08:15:00,TotalEnergies Plans Oil Exploration Off South Africa West Coast,
2022-11-21,https://gulfnews.com/business/energy/china-seals-one-of-the-biggest-lng-deals-ever-with-qatar-1.92157837,https://gulfnews.com/amp/business/energy/china-seals-one-of-the-biggest-lng-deals-ever-with-qatar-1.92157837,2022-11-21 10:00:00,China seals one of the biggest LNG deals ever with Qatar,
2022-11-22,https://www.bnnbloomberg.ca/norway-to-develop-new-gas-find-in-bid-to-keep-up-european-flows-1.1849625,https://www.bnnbloomberg.ca/norway-to-develop-new-gas-find-in-bid-to-keep-up-european-flows-1.1849625.amp.html,2022-11-22 08:15:00,Norway to Develop New Gas Find in Bid to Keep Up European Flows,
2022-11-23,https://uk.investing.com/news/stock-market-news/uk-shares-higher-at-close-of-trade-investingcom-united-kingdom-100-up-097-2835625,https://m.uk.investing.com/news/stock-market-news/uk-shares-higher-at-close-of-trade-investingcom-united-kingdom-100-up-097-2835625?ampMode=1,2022-11-23 02:30:00,U . K . shares higher at close of trade ; Investing . com United Kingdom 100 up 0 . 97 % By Investing . com,
2022-11-24,https://www.worldoil.com/news/2022/11/22/namibia-updates-rules-to-prevent-flipping-of-oil-licenses/,,2022-11-24 05:00:00,Namibia updates rules to prevent flipping of oil licenses,
